t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
53	0	0	-0.030488	4.394775	0.000000	0	0	-0.000000	1.023056	0.000000	0	0.000000	-0.030488	0.578324	0.000000	0	1000	1000	1000	1000
54	0	0	-0.030488	4.394561	0.000000	0	0	-0.000000	1.037569	0.000000	0	0.000000	-0.030488	0.591800	0.000000	0	1000	1000	1000	1000
55	0	0	-0.030488	4.394386	0.000000	0	0	-0.000000	1.045093	0.000000	0	0.000000	-0.030488	0.605548	0.000000	0	1000	1000	1000	1000
56	0	0	-0.030488	4.394276	0.000000	0	0	-0.000000	1.052349	0.000000	0	0.000000	-0.030488	0.612286	0.000000	0	1000	1000	1000	1000
57	0	0	-0.030488	4.394367	0.000000	0	0	-0.000000	1.059940	0.000000	0	0.000000	-0.030488	0.626146	0.000000	0	1000	1000	1000	1000
58	0	0	-0.030488	4.394254	0.000000	0	0	-0.000000	1.067197	0.000000	0	0.000000	-0.030488	0.632885	0.000000	0	1000	1000	1000	1000
59	0	0	-0.030488	4.401129	0.000000	0	0	-0.000000	1.074490	0.000000	0	0.000000	-0.030488	0.639560	0.000000	0	1000	1000	1000	1000
60	0	0	-0.030488	4.400899	0.000000	0	0	-0.000000	1.089004	0.000000	0	0.000000	-0.030488	0.653037	0.000000	0	1000	1000	1000	1000
61	0	0	-0.030488	4.400714	0.000000	0	0	-0.000000	1.096529	0.000000	0	0.000000	-0.030488	0.666786	0.000000	0	1000	1000	1000	1000
62	0	0	-0.030488	4.393609	0.000000	0	0	-0.000000	1.103748	0.000000	0	0.000000	-0.030488	0.673591	0.000000	0	1000	1000	1000	1000
63	0	0	-0.030488	4.393421	0.000000	0	0	-0.000000	1.111273	0.000000	0	0.000000	-0.030488	0.687339	0.000000	0	1000	1000	1000	1000
64	0	0	-0.030488	4.393301	0.000000	0	0	-0.000000	1.118529	0.000000	0	0.000000	-0.030488	0.694078	0.000000	0	1000	1000	1000	1000
65	0	0	-0.030488	4.400097	0.000000	0	0	-0.000000	1.126094	0.000000	0	0.000000	-0.030488	0.707759	0.000000	0	1000	1000	1000	1000
66	0	0	0.000000	4.392916	0.000000	0	0	-0.000000	1.133578	0.000000	0	0.000000	-0.030488	0.721575	0.000000	0	1000	1000	1000	1000
67	0	0	-0.030488	4.399781	0.000000	0	0	-0.000000	1.140876	0.000000	0	0.000000	-0.030488	0.728246	0.000000	0	1000	1000	1000	1000
68	0	0	-0.030488	4.399584	0.000000	0	0	-0.000000	1.148401	0.000000	0	0.000000	-0.030488	0.741993	0.000000	0	1000	1000	1000	1000
69	0	0	-0.030488	4.392397	0.000000	0	0	-0.000000	1.155882	0.000000	0	0.000000	-0.030488	0.755810	0.000000	0	1000	1000	1000	1000
70	0	0	-0.030488	4.392196	0.000000	0	0	-0.000000	1.163406	0.000000	0	0.000000	-0.030488	0.769558	0.000000	0	1000	1000	1000	1000
71	0	0	-0.030488	4.392068	0.000000	0	0	-0.000000	1.170663	0.000000	0	0.000000	-0.030488	0.776296	0.000000	0	1000	1000	1000	1000
72	0	0	-0.030488	4.391864	0.000000	0	0	-0.000000	1.178186	0.000000	0	0.000000	-0.030488	0.790043	0.000000	0	1000	1000	1000	1000
73	0	0	-0.030488	4.398722	0.000000	0	0	-0.000000	1.185488	0.000000	0	0.000000	-0.030488	0.796711	0.000000	0	1000	1000	1000	1000
74	0	0	-0.030488	4.391469	0.000000	0	0	-0.000000	1.199955	0.000000	0	0.000000	-0.030488	0.810257	0.000000	0	1000	1000	1000	1000
75	0	0	-0.030488	4.391335	0.000000	0	0	-0.000000	1.207211	0.000000	0	0.000000	-0.030488	0.816995	0.000000	0	1000	1000	1000	1000
76	0	0	-0.030488	4.398112	0.000000	0	0	-0.000000	1.214783	0.000000	0	0.000000	-0.030488	0.830670	0.000000	0	1000	1000	1000	1000
77	0	0	-0.030488	4.397976	0.000000	0	0	-0.000000	1.222039	0.000000	0	0.000000	-0.030488	0.837407	0.000000	0	1000	1000	1000	1000
78	0	0	-0.030488	4.397840	0.000000	0	0	-0.000000	1.229296	0.000000	0	0.000000	-0.030488	0.844144	0.000000	0	1000	1000	1000	1000
79	0	0	-0.030488	4.397762	0.000000	0	0	-0.000000	1.229563	0.000000	0	0.000000	-0.030488	0.851153	0.000000	0	1000	1000	1000	1000
80	0	0	0.000000	4.397546	0.000000	0	0	-0.000000	1.237088	0.000000	0	0.000000	-0.030488	0.864899	0.000000	0	1000	1000	1000	1000
81	0	0	0.000000	4.397406	0.000000	0	0	-0.000000	1.244344	0.000000	0	0.000000	-0.030488	0.871636	0.000000	0	1000	1000	1000	1000
82	0	0	-0.030488	4.390277	0.000000	0	0	-0.000000	1.251550	0.000000	0	0.000000	-0.030488	0.878448	0.000000	0	1000	1000	1000	1000
83	0	0	-0.030488	4.390056	0.000000	0	0	-0.030488	1.259073	0.000000	0	0.000000	-0.030488	0.892194	0.000000	0	1000	1000	1000	1000
84	0	0	0.000000	4.389850	0.000000	0	0	-0.030488	1.273318	0.000000	0	0.000000	-0.030488	0.898659	0.000000	0	1000	1000	1000	1000
